Survey,Sample ID,Occurrence ID,Site Type,Site Code,Date,Section No.,Section Code,Species,Preferred,Recorder Name,Start Time,End Time,Temp (Deg C) term ID,Temp (Deg C) term,Wind Direction term ID,Wind Direction term,Wind Speed term ID,Wind Speed term,% Sun,% Cloud,Reliability term ID,Reliability term,Abundance count
EBMS Transects,6022393,10575177,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Mountain Green-veined White,Pieris bryoniae,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022393,10575179,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Green-veined White,Pieris napi,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022393,10575170,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Orange-tip,Anthocharis cardamines,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022393,10575181,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Silver-studded Blue,Plebejus argus,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,11
EBMS Transects,6022393,10575182,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Escher's Blue,Polyommatus escheri,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,12
EBMS Transects,6022393,10575169,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Small Tortoiseshell,Aglais urticae,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022393,10575175,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Glanville Fritillary,Melitaea cinxia,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,3
EBMS Transects,6022393,10575176,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Heath Fritillary,Melitaea athalia,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022393,10575171,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Small Heath,Coenonympha pamphilus,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,5
EBMS Transects,6022393,10575174,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Large Wall Brown,Lasiommata maera,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,2
EBMS Transects,6022393,10575172,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Almond-eyed Ringlet,Erebia albergana,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,10
EBMS Transects,6022393,10575180,Transect,EBMS:Italy:10,18/07/2018,S1,EBMS:Italy:10.1,Pieris,Pieris,Monviso Natural Park,11:15,12:15,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,3
EBMS Transects,6022394,10575158,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Swallowtail,Papilio machaon,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022394,10575162,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Essex Skipper,Thymelicus lineola,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022394,10575151,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Tufted Marbled Skipper,Carcharodus floccifera,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022394,10575155,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Silver-studded Blue,Plebejus argus,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,6
EBMS Transects,6022394,10575150,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Brown Argus,Aricia agestis,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022394,10575157,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Escher's Blue,Polyommatus escheri,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,5
EBMS Transects,6022394,10575160,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Common Blue,Polyommatus icarus,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022394,10575161,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Glanville Fritillary,Melitaea cinxia,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022394,10575152,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Small Heath,Coenonympha pamphilus,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022394,10575154,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Large Wall Brown,Lasiommata maera,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,2
EBMS Transects,6022394,10575159,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Marbled White,Melanargia galathea,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,4
EBMS Transects,6022394,10575153,Transect,EBMS:Italy:10,30/07/2018,S1,EBMS:Italy:10.1,Common Brassy Ringlet,Erebia cassioides,Monviso Natural Park,09:42,10:42,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,2
EBMS Transects,6022395,10575212,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Silver-spotted Skipper,Hesperia comma,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,2
EBMS Transects,6022395,10575220,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Essex Skipper,Thymelicus lineola,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,2
EBMS Transects,6022395,10575221,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Red-underwing Skipper,Spialia sertorius,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,1
EBMS Transects,6022395,10575213,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Tufted Marbled Skipper,Carcharodus floccifera,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,2
EBMS Transects,6022395,10575218,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Mountain Clouded Yellow,Colias phicomone,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,1
EBMS Transects,6022395,10575217,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Clouded Yellow,Colias crocea,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,1
EBMS Transects,6022395,10575216,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Brown Argus,Aricia agestis,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,1
EBMS Transects,6022395,10575222,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Adonis Blue,Lysandra bellargus,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,1
EBMS Transects,6022395,10575211,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Dark Green Fritillary,Speyeria aglaja,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,1
EBMS Transects,6022395,10575215,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Niobe Fritillary,Fabriciana niobe,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,1
EBMS Transects,6022395,10575219,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Red Admiral,Vanessa atalanta,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,1
EBMS Transects,6022395,10575210,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Small Tortoiseshell,Aglais urticae,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,1
EBMS Transects,6022395,10575225,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Small Heath,Coenonympha pamphilus,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,1
EBMS Transects,6022395,10575223,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Marbled White,Melanargia galathea,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,3
EBMS Transects,6022395,10575208,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Common Brassy Ringlet,Erebia cassioides,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,8
EBMS Transects,6022395,10575209,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Scotch Argus,Erebia aethiops,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,20
EBMS Transects,6022395,10575224,Transect,EBMS:Italy:10,16/08/2018,S1,EBMS:Italy:10.1,Pieris,Pieris,Monviso Natural Park,09:53,10:53,16540,20,,,2456,4. Dust raised and small branches move,40,,,,1
EBMS Transects,6022407,10575316,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Southern Grizzled Skipper,Pyrgus malvoides,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,5
EBMS Transects,6022407,10575318,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Olive Skipper,Pyrgus serratulae,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022407,10575309,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Brimstone,Gonepteryx rhamni,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,2
EBMS Transects,6022407,10575308,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Clouded Yellow,Colias crocea,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022407,10575313,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Large White,Pieris brassicae,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022407,10575312,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Small White,Pieris rapae,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,2
EBMS Transects,6022407,10575310,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Mountain Green-veined White,Pieris bryoniae,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,4
EBMS Transects,6022407,10575306,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Green Hairstreak,Callophrys rubi,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,4
EBMS Transects,6022407,10575319,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Large Blue,Phengaris arion,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022407,10575307,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Small Blue,Cupido minimus,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,4
EBMS Transects,6022407,10575321,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Brown Argus,Aricia agestis,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022407,10575314,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Adonis Blue,Lysandra bellargus,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022407,10575311,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Common Blue,Polyommatus icarus,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022407,10575317,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Painted Lady,Vanessa cardui,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,3
EBMS Transects,6022407,10575315,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Red Admiral,Vanessa atalanta,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022407,10575305,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Small Tortoiseshell,Aglais urticae,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,3
EBMS Transects,6022407,10575320,Transect,EBMS:Italy:11,30/06/2018,S1,EBMS:Italy:11.1,Small Heath,Coenonympha pamphilus,Monviso Natural Park,11:50,12:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,3
EBMS Transects,6022409,10575356,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Swallowtail,Papilio machaon,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575324,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Southern Grizzled Skipper,Pyrgus malvoides,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575363,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Olive Skipper,Pyrgus serratulae,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575364,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Large Grizzled Skipper,Pyrgus alveus,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575326,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Mountain Green-veined White,Pieris bryoniae,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575327,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Green-veined White,Pieris napi,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575358,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Orange-tip,Anthocharis cardamines,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575323,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Large Blue,Phengaris arion,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575362,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Brown Argus,Aricia agestis,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,3
EBMS Transects,6022409,10575365,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Adonis Blue,Lysandra bellargus,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,2
EBMS Transects,6022409,10575325,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Escher's Blue,Polyommatus escheri,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575328,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Small Tortoiseshell,Aglais urticae,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575359,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Glanville Fritillary,Melitaea cinxia,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,2
EBMS Transects,6022409,10575357,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Heath Fritillary,Melitaea athalia,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575361,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Small Heath,Coenonympha pamphilus,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,4
EBMS Transects,6022409,10575322,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Large Wall Brown,Lasiommata maera,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575354,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Almond-eyed Ringlet,Erebia albergana,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,12
EBMS Transects,6022409,10575355,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Mountain Ringlet,Erebia epiphron,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,1
EBMS Transects,6022409,10575360,Transect,EBMS:Italy:11,18/07/2018,S1,EBMS:Italy:11.1,Pieris,Pieris,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",90,,,,3
EBMS Transects,6022411,10575343,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Essex Skipper,Thymelicus lineola,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022411,10575342,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Tufted Marbled Skipper,Carcharodus floccifera,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022411,10575333,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Large Grizzled Skipper,Pyrgus alveus,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022411,10575339,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Large White,Pieris brassicae,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022411,10575338,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Mountain Green-veined White,Pieris bryoniae,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022411,10575336,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Purple-edged Copper,Lycaena hippothoe,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022411,10575332,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Silver-studded Blue,Plebejus argus,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,5
EBMS Transects,6022411,10575334,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Mazarine Blue,Cyaniris semiargus,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022411,10575335,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Brown Argus,Aricia agestis,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,5
EBMS Transects,6022411,10575337,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Common Blue,Polyommatus icarus,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022411,10575340,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Heath Fritillary,Melitaea athalia,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022411,10575329,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Small Heath,Coenonympha pamphilus,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,6
EBMS Transects,6022411,10575341,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Large Wall Brown,Lasiommata maera,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,1
EBMS Transects,6022411,10575330,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Almond-eyed Ringlet,Erebia albergana,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,9
EBMS Transects,6022411,10575331,Transect,EBMS:Italy:11,29/07/2018,S1,EBMS:Italy:11.1,Lesser Mountain Ringlet,Erebia melampus,Monviso Natural Park,09:50,10:50,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,,,4
EBMS Transects,6022413,10575353,Transect,EBMS:Italy:11,11/08/2018,S1,EBMS:Italy:11.1,Essex Skipper,Thymelicus lineola,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",50,,,,2
EBMS Transects,6022413,10575351,Transect,EBMS:Italy:11,11/08/2018,S1,EBMS:Italy:11.1,Tufted Marbled Skipper,Carcharodus floccifera,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",50,,,,1
EBMS Transects,6022413,10575348,Transect,EBMS:Italy:11,11/08/2018,S1,EBMS:Italy:11.1,Large Grizzled Skipper,Pyrgus alveus,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",50,,,,1
EBMS Transects,6022413,10575345,Transect,EBMS:Italy:11,11/08/2018,S1,EBMS:Italy:11.1,Mazarine Blue,Cyaniris semiargus,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",50,,,,1
EBMS Transects,6022413,10575346,Transect,EBMS:Italy:11,11/08/2018,S1,EBMS:Italy:11.1,Brown Argus,Aricia agestis,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",50,,,,1
EBMS Transects,6022413,10575352,Transect,EBMS:Italy:11,11/08/2018,S1,EBMS:Italy:11.1,Niobe Fritillary,Fabriciana niobe,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",50,,,,2
EBMS Transects,6022413,10575344,Transect,EBMS:Italy:11,11/08/2018,S1,EBMS:Italy:11.1,Small Heath,Coenonympha pamphilus,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",50,,,,1
EBMS Transects,6022413,10575350,Transect,EBMS:Italy:11,11/08/2018,S1,EBMS:Italy:11.1,Almond-eyed Ringlet,Erebia albergana,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",50,,,,2
EBMS Transects,6022413,10575349,Transect,EBMS:Italy:11,11/08/2018,S1,EBMS:Italy:11.1,Lesser Mountain Ringlet,Erebia melampus,Monviso Natural Park,09:45,10:45,16540,20,,,2454,"2. Wind felt on face, leaves rustle",50,,,,1
EBMS Transects,6022508,10575631,Transect,EBMS:Italy:13,03/07/2018,S1,EBMS:Italy:13.1,Clouded Yellow,Colias crocea,Monviso Natural Park,10:00,11:00,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,1
EBMS Transects,6022508,10575633,Transect,EBMS:Italy:13,03/07/2018,S1,EBMS:Italy:13.1,Mountain Green-veined White,Pieris bryoniae,Monviso Natural Park,10:00,11:00,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,13
EBMS Transects,6022508,10575628,Transect,EBMS:Italy:13,03/07/2018,S1,EBMS:Italy:13.1,Orange-tip,Anthocharis cardamines,Monviso Natural Park,10:00,11:00,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,1
EBMS Transects,6022508,10575635,Transect,EBMS:Italy:13,03/07/2018,S1,EBMS:Italy:13.1,Painted Lady,Vanessa cardui,Monviso Natural Park,10:00,11:00,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,1
EBMS Transects,6022508,10575627,Transect,EBMS:Italy:13,03/07/2018,S1,EBMS:Italy:13.1,Small Tortoiseshell,Aglais urticae,Monviso Natural Park,10:00,11:00,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,1
EBMS Transects,6022508,10575634,Transect,EBMS:Italy:13,03/07/2018,S1,EBMS:Italy:13.1,Common Brassy Ringlet,Erebia cassioides,Monviso Natural Park,10:00,11:00,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,2
EBMS Transects,6022508,10575632,Transect,EBMS:Italy:13,03/07/2018,S1,EBMS:Italy:13.1,Pieris,Pieris,Monviso Natural Park,10:00,11:00,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,10
EBMS Transects,6022516,10575639,Transect,EBMS:Italy:13,27/07/2018,S1,EBMS:Italy:13.1,Mountain Green-veined White,Pieris bryoniae,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,5
EBMS Transects,6022516,10575636,Transect,EBMS:Italy:13,27/07/2018,S1,EBMS:Italy:13.1,Alpine Heath,Coenonympha gardetta,Monviso Natural Park,09:51,10:51,16540,20,,,2454,"2. Wind felt on face, leaves rustle",70,,16590,1 Suitable conditions,1
